filename,width,height,class,xmin,ymin,xmax,ymax
walk.bfea2031-9a23-11eb-8908-dca2663dabe4.jpg,640,480,walk,136,202,444,390
cat.0107af11-9447-11eb-8f6e-dca2663dabe4.jpg,640,480,cat,296,116,391,278
make.5c6921ca-99e7-11eb-83f7-dca2663dabe4.jpg,640,480,make,264,197,456,449
school.977311db-93b7-11eb-bb12-dca2663dabe4.jpg,640,480,school,302,284,610,435
hurt.7e26e8b2-9552-11eb-ac03-dca2663dabe4.jpg,640,480,hurt,124,194,502,331
with.7e0c6f4b-99fb-11eb-bac3-dca2663dabe4.jpg,640,480,with,297,256,542,480
hot.bb8f265a-9531-11eb-aff1-dca2663dabe4.jpg,640,480,hot,68,251,322,436
sleep.a34a6e77-9a34-11eb-84ed-dca2663dabe4.jpg,640,480,sleep,308,141,566,371
excuse.38e7c0d0-93df-11eb-a7f3-dca2663dabe4.jpg,640,480,excuse,198,129,481,346
will.d5c5cfef-93bc-11eb-8310-dca2663dabe4.jpg,640,480,will,240,224,446,458
thank you.721c6c8f-9a25-11eb-9d10-dca2663dabe4.jpg,640,480,thank you,306,68,457,265
who.b5ca13d6-9486-11eb-ae6b-dca2663dabe4.jpg,640,480,who,302,192,450,373
name.1de139c7-99fc-11eb-a26b-dca2663dabe4.jpg,640,480,name,215,272,484,446
night.970cda3f-93bb-11eb-bc07-dca2663dabe4.jpg,640,480,night,7,281,456,480
hello.91cdeb81-93ab-11eb-a6c7-dca2663dabe4.jpg,640,480,hello,274,119,502,469
night.9b6e832f-93bb-11eb-acba-dca2663dabe4.jpg,640,480,night,43,298,481,480
i.51d8f42a-9492-11eb-85fd-dca2663dabe4.jpg,640,480,i,297,265,515,400
bye.8efe19ed-948e-11eb-9187-dca2663dabe4.jpg,640,480,bye,52,236,306,480
i.4196fcf8-9492-11eb-ab7e-dca2663dabe4.jpg,640,480,i,236,284,428,463
dad.983e3d51-93af-11eb-a602-dca2663dabe4.jpg,640,480,dad,213,103,345,291
house.d3ca3ad8-99e5-11eb-bb12-dca2663dabe4.jpg,640,480,house,107,230,498,400
i.4e179587-9492-11eb-8543-dca2663dabe4.jpg,640,480,i,133,269,359,442
house.da6ded59-99e5-11eb-9e6b-dca2663dabe4.jpg,640,480,house,142,300,493,467
where.6611e148-9703-11eb-b512-dca2663dabe4.jpg,640,480,where,219,67,459,406
hurt.8b06c5b2-9552-11eb-92b0-dca2663dabe4.jpg,640,480,hurt,149,240,547,397
yes.40b1a0a9-955d-11eb-b1f0-dca2663dabe4.jpg,640,480,yes,221,168,461,350
dislike.12dfbe41-99fb-11eb-9a48-dca2663dabe4.jpg,640,480,dislike,63,127,272,404
cold.6bba4867-93da-11eb-b282-dca2663dabe4.jpg,640,480,cold,188,179,311,377
no.172ea96f-9701-11eb-8d58-dca2663dabe4.jpg,640,480,no,214,123,530,455
what.479e1074-948c-11eb-aff9-dca2663dabe4.jpg,640,480,what,199,220,485,426
when.3628df63-95bf-11eb-924f-dca2663dabe4.jpg,640,480,when,193,227,356,413
where.6ed5342e-9703-11eb-9822-dca2663dabe4.jpg,640,480,where,170,78,374,450
hello.5a73b226-93ab-11eb-9ad9-dca2663dabe4.jpg,640,480,hello,189,127,443,473
you.23acc852-94a7-11eb-861a-dca2663dabe4.jpg,640,480,you,243,283,429,455
night.8cc3e78c-93bb-11eb-86f4-dca2663dabe4.jpg,640,480,night,3,322,441,480
what.2db449d9-948c-11eb-a8a2-dca2663dabe4.jpg,640,480,what,143,253,444,443
who.a653c629-9486-11eb-af81-dca2663dabe4.jpg,640,480,who,196,172,316,364
day.1faa9aa0-93bb-11eb-ac5e-dca2663dabe4.jpg,640,480,day,18,260,429,452
friend.0d0ee6c7-99e7-11eb-99af-dca2663dabe4.jpg,640,480,friend,205,230,496,397
cat.01fe9ee6-9447-11eb-bd82-dca2663dabe4.jpg,640,480,cat,296,90,379,272
why.08be3aec-9a24-11eb-bae4-dca2663dabe4.jpg,640,480,why,305,24,474,205
who.a4c89807-9486-11eb-9c4f-dca2663dabe4.jpg,640,480,who,245,158,344,366
big.230b08e6-9a25-11eb-91ce-dca2663dabe4.jpg,640,480,big,132,135,569,349
mom.7bcbec10-93b5-11eb-87a7-dca2663dabe4.jpg,640,480,mom,316,144,497,408
big.0a6b249c-9a25-11eb-bc26-dca2663dabe4.jpg,640,480,big,99,141,569,354
friend.1bdf90f4-99e7-11eb-a613-dca2663dabe4.jpg,640,480,friend,96,228,376,411
like.a2fff2d4-99e6-11eb-be8a-dca2663dabe4.jpg,640,480,like,167,201,328,424
stop.04564723-955b-11eb-8193-dca2663dabe4.jpg,640,480,stop,41,212,283,412
no.177d8f7b-9701-11eb-977a-dca2663dabe4.jpg,640,480,no,274,143,516,464
who.a5678783-9486-11eb-a3a2-dca2663dabe4.jpg,640,480,who,197,158,312,364
i.5c0cf9c2-9492-11eb-b5bc-dca2663dabe4.jpg,640,480,i,229,261,458,439
dad.9029f64e-93af-11eb-84a1-dca2663dabe4.jpg,640,480,dad,156,115,363,283
help.447f2de4-99e6-11eb-82db-dca2663dabe4.jpg,640,480,help,314,230,471,434
what.48e2bd3d-948c-11eb-bf51-dca2663dabe4.jpg,640,480,what,265,228,537,442
please.e6f03ca5-9a25-11eb-8d6a-dca2663dabe4.jpg,640,480,please,226,165,406,354
house.d37db56c-99e5-11eb-ab82-dca2663dabe4.jpg,640,480,house,132,231,514,403
excuse.3c04f14a-93df-11eb-aee2-dca2663dabe4.jpg,640,480,excuse,275,150,483,370
mom.75f0ace8-93b5-11eb-b338-dca2663dabe4.jpg,640,480,mom,128,120,407,441
thank you.82aad035-9a25-11eb-950e-dca2663dabe4.jpg,640,480,thank you,261,69,418,303
horse.607a6885-9447-11eb-9e34-dca2663dabe4.jpg,640,480,horse,231,107,353,263
thank you.7845ce20-9a25-11eb-884e-dca2663dabe4.jpg,640,480,thank you,171,64,317,272
name.20af86df-99fc-11eb-b81b-dca2663dabe4.jpg,640,480,name,170,296,417,480
sleep.a51a2204-9a34-11eb-af10-dca2663dabe4.jpg,640,480,sleep,214,134,426,389
like.a6a5a78c-99e6-11eb-9c3f-dca2663dabe4.jpg,640,480,like,187,207,363,429
will.db5ef696-93bc-11eb-8f5a-dca2663dabe4.jpg,640,480,will,281,243,496,453
who.a38b1ef4-9486-11eb-b53b-dca2663dabe4.jpg,640,480,who,272,158,389,353
no.11ecc7da-9701-11eb-a62c-dca2663dabe4.jpg,640,480,no,178,139,443,423
hello.54828f11-93ab-11eb-8ec4-dca2663dabe4.jpg,640,480,hello,125,35,384,434
day.0ed3d6a0-93bb-11eb-a559-dca2663dabe4.jpg,640,480,day,4,305,410,461
cat.11c57f56-9447-11eb-989a-dca2663dabe4.jpg,640,480,cat,165,88,246,259
what.35d9e260-948c-11eb-a50f-dca2663dabe4.jpg,640,480,what,101,231,524,434
how.a5b2812d-9a24-11eb-9d6c-dca2663dabe4.jpg,640,480,how,158,289,502,470
love.4a81d7f4-94aa-11eb-8b2e-dca2663dabe4.jpg,640,480,love,202,148,425,372
with.84d9b879-99fb-11eb-80e5-dca2663dabe4.jpg,640,480,with,67,249,271,449
stop.02179f41-955b-11eb-81fd-dca2663dabe4.jpg,640,480,stop,274,228,515,449
make.69a7b0a9-99e7-11eb-9887-dca2663dabe4.jpg,640,480,make,258,193,450,394
you.2e992c6e-94a7-11eb-a400-dca2663dabe4.jpg,640,480,you,201,287,414,478
what.3edee1bb-948c-11eb-8f45-dca2663dabe4.jpg,640,480,what,72,217,489,395
yes.4ee03e14-955d-11eb-994b-dca2663dabe4.jpg,640,480,yes,174,147,390,311
help.3563c127-99e6-11eb-b160-dca2663dabe4.jpg,640,480,help,220,238,385,449
excuse.3df3225b-93df-11eb-9533-dca2663dabe4.jpg,640,480,excuse,295,154,483,377
dislike.05127515-99fb-11eb-88e8-dca2663dabe4.jpg,640,480,dislike,366,148,555,382
when.3772dc51-95bf-11eb-b2fe-dca2663dabe4.jpg,640,480,when,203,226,380,419
sleep.9de09aa7-9a34-11eb-a070-dca2663dabe4.jpg,640,480,sleep,146,144,386,387
hot.cf5b8252-9531-11eb-a6a8-dca2663dabe4.jpg,640,480,hot,65,257,176,392
before.f26c76fc-93d5-11eb-9410-dca2663dabe4.jpg,640,480,before,190,276,430,480
who.b1c9e822-9486-11eb-bbca-dca2663dabe4.jpg,640,480,who,223,198,326,374
hot.beaca3c3-9531-11eb-8af6-dca2663dabe4.jpg,640,480,hot,372,250,545,450
day.15ae2cfd-93bb-11eb-aa79-dca2663dabe4.jpg,640,480,day,53,285,501,466
why.1c885329-9a24-11eb-a72a-dca2663dabe4.jpg,640,480,why,139,17,288,196
hot.c4e7ebd8-9531-11eb-9c0f-dca2663dabe4.jpg,640,480,hot,142,236,392,423
name.2060a607-99fc-11eb-9344-dca2663dabe4.jpg,640,480,name,209,292,450,461
love.4ef6f567-94aa-11eb-b8ca-dca2663dabe4.jpg,640,480,love,209,152,406,381
when.3f2206bf-95bf-11eb-9fb1-dca2663dabe4.jpg,640,480,when,174,228,354,421
when.45c570f4-95bf-11eb-a383-dca2663dabe4.jpg,640,480,when,148,269,311,456
hot.c3f5ba8c-9531-11eb-83b0-dca2663dabe4.jpg,640,480,hot,79,234,357,412
how.af1c319c-9a24-11eb-bd9c-dca2663dabe4.jpg,640,480,how,132,250,497,458
horse.63ae86cd-9447-11eb-9458-dca2663dabe4.jpg,640,480,horse,286,104,386,240
how.b7e0010a-9a24-11eb-a8a6-dca2663dabe4.jpg,640,480,how,145,266,491,457
mom.72d59398-93b5-11eb-808f-dca2663dabe4.jpg,640,480,mom,15,128,250,438
you.2e47322d-94a7-11eb-8228-dca2663dabe4.jpg,640,480,you,205,303,417,476
bye.a420e6a7-948e-11eb-8cd4-dca2663dabe4.jpg,640,480,bye,346,92,555,375
bye.a3d08d71-948e-11eb-b9c7-dca2663dabe4.jpg,640,480,bye,326,87,555,397
cat.0aaf5540-9447-11eb-aaa9-dca2663dabe4.jpg,640,480,cat,248,92,358,245
where.6def9d19-9703-11eb-821b-dca2663dabe4.jpg,640,480,where,181,69,393,442
i.455a56b0-9492-11eb-bf33-dca2663dabe4.jpg,640,480,i,222,269,429,419
like.abd38302-99e6-11eb-bc02-dca2663dabe4.jpg,640,480,like,259,194,419,395
school.a3cc297e-93b7-11eb-a0ee-dca2663dabe4.jpg,640,480,school,181,246,544,376
dislike.001fe78f-99fb-11eb-a7bd-dca2663dabe4.jpg,640,480,dislike,257,151,471,397
walk.bbb53a39-9a23-11eb-b2f0-dca2663dabe4.jpg,640,480,walk,171,216,491,392
where.6da30b9b-9703-11eb-a2f6-dca2663dabe4.jpg,640,480,where,158,51,378,414
sleep.a2fdf64f-9a34-11eb-9523-dca2663dabe4.jpg,640,480,sleep,334,144,604,373
hot.b9b1f2f3-9531-11eb-b833-dca2663dabe4.jpg,640,480,hot,225,208,425,398
hello.9d5ad78d-93ab-11eb-89e5-dca2663dabe4.jpg,640,480,hello,78,46,333,427
cat.02a2c5b1-9447-11eb-bdc3-dca2663dabe4.jpg,640,480,cat,285,94,372,281
how.acd98dbb-9a24-11eb-ad2a-dca2663dabe4.jpg,640,480,how,90,274,422,457
cat.15a177a7-9447-11eb-84aa-dca2663dabe4.jpg,640,480,cat,289,110,390,241
yes.57cb763c-955d-11eb-b325-dca2663dabe4.jpg,640,480,yes,121,149,316,307
make.6b751b38-99e7-11eb-8503-dca2663dabe4.jpg,640,480,make,300,184,472,392
school.8e711b0c-93b7-11eb-b169-dca2663dabe4.jpg,640,480,school,176,311,494,442
who.9f33659c-9486-11eb-81d6-dca2663dabe4.jpg,640,480,who,305,192,441,354
why.23e8013a-9a24-11eb-8b91-dca2663dabe4.jpg,640,480,why,125,45,280,208
day.12e0a86b-93bb-11eb-9a5f-dca2663dabe4.jpg,640,480,day,2,298,482,468
cold.69c43f66-93da-11eb-8742-dca2663dabe4.jpg,640,480,cold,168,174,370,410
mom.7cb79d2a-93b5-11eb-bf40-dca2663dabe4.jpg,640,480,mom,291,134,493,410
before.ed440d11-93d5-11eb-a385-dca2663dabe4.jpg,640,480,before,115,258,280,480
before.dd99710a-93d5-11eb-94e9-dca2663dabe4.jpg,640,480,before,239,260,493,480
dislike.10711be9-99fb-11eb-ba89-dca2663dabe4.jpg,640,480,dislike,188,102,406,386
no.210e3795-9701-11eb-ac18-dca2663dabe4.jpg,640,480,no,35,68,370,468
dislike.029b4e44-99fb-11eb-97bb-dca2663dabe4.jpg,640,480,dislike,324,122,509,362
stop.0ab6d747-955b-11eb-ae71-dca2663dabe4.jpg,640,480,stop,148,215,422,412
wash.eb89597d-9551-11eb-94cf-dca2663dabe4.jpg,640,480,wash,194,270,314,417
big.0e9ff3ee-9a25-11eb-bb04-dca2663dabe4.jpg,640,480,big,127,144,567,344
i.4c8534b1-9492-11eb-b1e6-dca2663dabe4.jpg,640,480,i,149,277,375,447
what.49d0fa9d-948c-11eb-8db4-dca2663dabe4.jpg,640,480,what,217,226,487,444
dad.a13e04d6-93af-11eb-848c-dca2663dabe4.jpg,640,480,dad,230,116,356,287
hello.5894d19e-93ab-11eb-8c99-dca2663dabe4.jpg,640,480,hello,59,93,339,471
cold.842db8e2-93da-11eb-a4db-dca2663dabe4.jpg,640,480,cold,252,213,370,401
with.8aafcce1-99fb-11eb-a0c3-dca2663dabe4.jpg,640,480,with,186,214,402,421
yes.5b443a5a-955d-11eb-8d11-dca2663dabe4.jpg,640,480,yes,69,93,291,294
wash.f3eff621-9551-11eb-be4f-dca2663dabe4.jpg,640,480,wash,202,276,334,415
love.4f99f493-94aa-11eb-a33e-dca2663dabe4.jpg,640,480,love,193,153,431,376
walk.c7af90c5-9a23-11eb-8456-dca2663dabe4.jpg,640,480,walk,113,201,475,425
love.3c0f298d-94aa-11eb-8acf-dca2663dabe4.jpg,640,480,love,142,105,432,375
pay.5f4ce46d-99fd-11eb-9a1f-dca2663dabe4.jpg,640,480,pay,168,247,486,453
before.f2bf612c-93d5-11eb-ac5a-dca2663dabe4.jpg,640,480,before,108,274,434,480
more.56ebdc01-94f4-11eb-b367-dca2663dabe4.jpg,640,480,more,149,216,382,373
friend.0df4a70f-99e7-11eb-b113-dca2663dabe4.jpg,640,480,friend,140,238,479,402
friend.13ae11b9-99e7-11eb-8be5-dca2663dabe4.jpg,640,480,friend,178,237,445,427
name.0a414ff2-99fc-11eb-978a-dca2663dabe4.jpg,640,480,name,156,210,448,429
stop.f304efa6-955a-11eb-aaa3-dca2663dabe4.jpg,640,480,stop,114,222,422,453
more.4ced2913-94f4-11eb-a8a4-dca2663dabe4.jpg,640,480,more,136,233,372,367
what.4a70b15d-948c-11eb-ab37-dca2663dabe4.jpg,640,480,what,133,208,482,407
will.de2f9054-93bc-11eb-be55-dca2663dabe4.jpg,640,480,will,373,230,559,464
sleep.a42fea3d-9a34-11eb-9396-dca2663dabe4.jpg,640,480,sleep,207,144,439,380
excuse.445d8ff9-93df-11eb-a933-dca2663dabe4.jpg,640,480,excuse,151,125,446,350
cat.0631743f-9447-11eb-beb4-dca2663dabe4.jpg,640,480,cat,207,97,302,264
make.5aea5cc9-99e7-11eb-9ef3-dca2663dabe4.jpg,640,480,make,288,204,451,427
more.5a747914-94f4-11eb-8dbb-dca2663dabe4.jpg,640,480,more,154,212,413,353
pay.5b95aed4-99fd-11eb-9ced-dca2663dabe4.jpg,640,480,pay,163,216,373,419
who.a47aa5d1-9486-11eb-96f6-dca2663dabe4.jpg,640,480,who,248,159,350,374
stop.07d912d7-955b-11eb-8a32-dca2663dabe4.jpg,640,480,stop,380,205,625,423
name.17c12866-99fc-11eb-9f9f-dca2663dabe4.jpg,640,480,name,71,245,330,422
dislike.0070b814-99fb-11eb-b740-dca2663dabe4.jpg,640,480,dislike,299,134,499,386
stop.f1bb615c-955a-11eb-ba01-dca2663dabe4.jpg,640,480,stop,210,165,462,395
help.42aa6407-99e6-11eb-b3fe-dca2663dabe4.jpg,640,480,help,207,238,402,448
help.2ff22f28-99e6-11eb-97fa-dca2663dabe4.jpg,640,480,help,268,228,518,477
who.a91ba6f5-9486-11eb-84c9-dca2663dabe4.jpg,640,480,who,242,180,387,362
who.afedadf8-9486-11eb-9c8a-dca2663dabe4.jpg,640,480,who,289,181,384,370
school.a735a612-93b7-11eb-9903-dca2663dabe4.jpg,640,480,school,366,255,635,403
thank you.6b4decab-9a25-11eb-820a-dca2663dabe4.jpg,640,480,thank you,211,65,358,301
walk.b43e36d8-9a23-11eb-8298-dca2663dabe4.jpg,640,480,walk,161,229,483,417
excuse.355f4ece-93df-11eb-a84d-dca2663dabe4.jpg,640,480,excuse,111,152,352,352
stop.0bfb31b8-955b-11eb-af5e-dca2663dabe4.jpg,640,480,stop,6,193,260,413
wash.e608fec1-9551-11eb-a4bb-dca2663dabe4.jpg,640,480,wash,313,262,422,402
where.7b919511-9703-11eb-9bb9-dca2663dabe4.jpg,640,480,where,77,157,302,480
you.2df48110-94a7-11eb-a17c-dca2663dabe4.jpg,640,480,you,202,245,368,413
help.425e06e8-99e6-11eb-8a8d-dca2663dabe4.jpg,640,480,help,209,243,391,446
i.576be0f5-9492-11eb-b4f9-dca2663dabe4.jpg,640,480,i,236,270,407,438
thank you.680d054d-9a25-11eb-ace9-dca2663dabe4.jpg,640,480,thank you,288,53,424,289
dad.8ef04a92-93af-11eb-b549-dca2663dabe4.jpg,640,480,dad,146,104,334,273
dad.92ede7c1-93af-11eb-a6ed-dca2663dabe4.jpg,640,480,dad,131,115,336,277
cold.743e0a2a-93da-11eb-83ea-dca2663dabe4.jpg,640,480,cold,239,208,392,411
you.3a327473-94a7-11eb-a19b-dca2663dabe4.jpg,640,480,you,58,261,261,457
day.16ee5340-93bb-11eb-88f3-dca2663dabe4.jpg,640,480,day,62,295,501,472
no.26ff80c2-9701-11eb-b26a-dca2663dabe4.jpg,640,480,no,126,171,431,480
yes.486dc854-955d-11eb-8bb7-dca2663dabe4.jpg,640,480,yes,152,147,396,338
friend.0fc5fc30-99e7-11eb-889c-dca2663dabe4.jpg,640,480,friend,110,245,403,404
thank you.6f84f069-9a25-11eb-8216-dca2663dabe4.jpg,640,480,thank you,230,52,409,264
what.344e3d44-948c-11eb-a585-dca2663dabe4.jpg,640,480,what,63,254,563,457
hello.9f8a2b4c-93ab-11eb-9e3d-dca2663dabe4.jpg,640,480,hello,249,60,466,442
with.86ade5cf-99fb-11eb-a02e-dca2663dabe4.jpg,640,480,with,358,238,578,443
mom.7466a3f8-93b5-11eb-a615-dca2663dabe4.jpg,640,480,mom,96,129,305,427
walk.bdf62a11-9a23-11eb-9ef8-dca2663dabe4.jpg,640,480,walk,109,215,426,400
friend.166bbf1b-99e7-11eb-8428-dca2663dabe4.jpg,640,480,friend,240,227,479,411
hot.cc54388c-9531-11eb-9793-dca2663dabe4.jpg,640,480,hot,335,212,483,371
love.489d9c13-94aa-11eb-bbe7-dca2663dabe4.jpg,640,480,love,216,152,425,363
dad.8f3e9613-93af-11eb-9bed-dca2663dabe4.jpg,640,480,dad,142,100,347,272
house.cc222fb1-99e5-11eb-b091-dca2663dabe4.jpg,640,480,house,100,203,506,402
cat.14faca5d-9447-11eb-a771-dca2663dabe4.jpg,640,480,cat,285,103,387,244
you.36a5bd1f-94a7-11eb-be9a-dca2663dabe4.jpg,640,480,you,346,247,583,442
stop.03b10a9b-955b-11eb-947c-dca2663dabe4.jpg,640,480,stop,71,211,308,425
please.d768c88d-9a25-11eb-8327-dca2663dabe4.jpg,640,480,please,201,164,434,358
dad.a2d01ec5-93af-11eb-9856-dca2663dabe4.jpg,640,480,dad,183,120,322,293
stop.0c9fee0f-955b-11eb-8d2d-dca2663dabe4.jpg,640,480,stop,49,207,299,406
dislike.08208d68-99fb-11eb-8101-dca2663dabe4.jpg,640,480,dislike,103,92,300,361
when.433bd818-95bf-11eb-8eff-dca2663dabe4.jpg,640,480,when,174,271,311,445
will.ce5c8875-93bc-11eb-b63e-dca2663dabe4.jpg,640,480,will,99,296,276,459
make.58d2617b-99e7-11eb-8da9-dca2663dabe4.jpg,640,480,make,291,202,476,423
you.22da3e61-94a7-11eb-b287-dca2663dabe4.jpg,640,480,you,233,282,440,464
night.8d145b2f-93bb-11eb-8310-dca2663dabe4.jpg,640,480,night,1,316,426,480
where.6c6e6acf-9703-11eb-b812-dca2663dabe4.jpg,640,480,where,256,77,512,434
more.511bd84b-94f4-11eb-995c-dca2663dabe4.jpg,640,480,more,187,260,417,405
help.2fa5c0ff-99e6-11eb-b820-dca2663dabe4.jpg,640,480,help,258,230,508,477
make.5d5149a6-99e7-11eb-aa7b-dca2663dabe4.jpg,640,480,make,228,205,435,446
house.d93bbef6-99e5-11eb-b033-dca2663dabe4.jpg,640,480,house,157,310,454,465
when.4c0e50ee-95bf-11eb-8bbf-dca2663dabe4.jpg,640,480,when,225,245,479,442
love.35b1131e-94aa-11eb-b652-dca2663dabe4.jpg,640,480,love,167,139,432,400
help.3513cde1-99e6-11eb-a7f1-dca2663dabe4.jpg,640,480,help,234,241,392,456
i.473b7293-9492-11eb-bd03-dca2663dabe4.jpg,640,480,i,287,271,495,430
no.0c84386c-9701-11eb-bfd7-dca2663dabe4.jpg,640,480,no,265,144,534,437
dislike.14ad0327-99fb-11eb-be72-dca2663dabe4.jpg,640,480,dislike,139,123,366,423
when.35d5dbd2-95bf-11eb-97ae-dca2663dabe4.jpg,640,480,when,206,224,371,423
please.e45837c6-9a25-11eb-8a2c-dca2663dabe4.jpg,640,480,please,160,160,374,336
bye.a293e1c1-948e-11eb-b8fd-dca2663dabe4.jpg,640,480,bye,252,93,498,403
pay.6b440346-99fd-11eb-b855-dca2663dabe4.jpg,640,480,pay,177,264,487,459
bye.9ac25abb-948e-11eb-b415-dca2663dabe4.jpg,640,480,bye,81,137,322,414
school.9407662a-93b7-11eb-9b09-dca2663dabe4.jpg,640,480,school,177,285,510,421
how.aae6377a-9a24-11eb-a067-dca2663dabe4.jpg,640,480,how,73,271,364,445
day.141eb8e7-93bb-11eb-a1cc-dca2663dabe4.jpg,640,480,day,32,288,493,472
thank you.73be0b72-9a25-11eb-bb1d-dca2663dabe4.jpg,640,480,thank you,295,69,418,249
when.46b6e6c7-95bf-11eb-9638-dca2663dabe4.jpg,640,480,when,154,269,337,451
help.456a9d6d-99e6-11eb-82a1-dca2663dabe4.jpg,640,480,help,341,238,482,433
who.ab954e19-9486-11eb-b308-dca2663dabe4.jpg,640,480,who,280,220,412,391
hot.be5c64a0-9531-11eb-8c46-dca2663dabe4.jpg,640,480,hot,362,251,542,449
what.42edda88-948c-11eb-90a8-dca2663dabe4.jpg,640,480,what,117,216,566,400
walk.b003a825-9a23-11eb-8315-dca2663dabe4.jpg,640,480,walk,160,212,487,395
pay.656cc1eb-99fd-11eb-accb-dca2663dabe4.jpg,640,480,pay,212,229,479,417
how.a2cc68be-9a24-11eb-b599-dca2663dabe4.jpg,640,480,how,144,318,495,478
hurt.78fe2ab7-9552-11eb-b31d-dca2663dabe4.jpg,640,480,hurt,109,189,451,323
hello.5e38560f-93ab-11eb-984b-dca2663dabe4.jpg,640,480,hello,384,113,636,471
day.08e8ad69-93bb-11eb-b4c8-dca2663dabe4.jpg,640,480,day,5,295,443,480
when.3256bc7f-95bf-11eb-8b35-dca2663dabe4.jpg,640,480,when,276,222,492,424
cat.0915346c-9447-11eb-af44-dca2663dabe4.jpg,640,480,cat,288,95,377,249
help.320f1633-99e6-11eb-bfca-dca2663dabe4.jpg,640,480,help,352,227,525,450
with.7cd08b40-99fb-11eb-bcea-dca2663dabe4.jpg,640,480,with,206,255,474,475
no.181bdfd4-9701-11eb-aa02-dca2663dabe4.jpg,640,480,no,322,167,512,441
help.3b708372-99e6-11eb-91f5-dca2663dabe4.jpg,640,480,help,102,205,268,438
friend.096efd47-99e7-11eb-b6ac-dca2663dabe4.jpg,640,480,friend,228,238,539,395
big.0feebb2a-9a25-11eb-b856-dca2663dabe4.jpg,640,480,big,138,106,559,317
pay.72fc44c1-99fd-11eb-baf9-dca2663dabe4.jpg,640,480,pay,130,197,466,398
school.a41b718a-93b7-11eb-b302-dca2663dabe4.jpg,640,480,school,202,253,560,396
bye.96695a50-948e-11eb-bb93-dca2663dabe4.jpg,640,480,bye,161,135,318,417
name.22d51cb4-99fc-11eb-8fb9-dca2663dabe4.jpg,640,480,name,254,307,491,477
big.1c42df69-9a25-11eb-ac46-dca2663dabe4.jpg,640,480,big,134,129,595,361
bye.a6ecb1c6-948e-11eb-aeb5-dca2663dabe4.jpg,640,480,bye,310,140,462,391
bye.9894a6aa-948e-11eb-8842-dca2663dabe4.jpg,640,480,bye,62,106,303,439
how.aec91445-9a24-11eb-948e-dca2663dabe4.jpg,640,480,how,117,254,477,455
please.daa279fa-9a25-11eb-891e-dca2663dabe4.jpg,640,480,please,228,169,451,357
dislike.0f357f03-99fb-11eb-bb03-dca2663dabe4.jpg,640,480,dislike,303,144,491,385
will.db0e46dd-93bc-11eb-bd98-dca2663dabe4.jpg,640,480,will,277,244,500,473
horse.5e3609c0-9447-11eb-8b64-dca2663dabe4.jpg,640,480,horse,212,113,327,231
cold.66ce4053-93da-11eb-8525-dca2663dabe4.jpg,640,480,cold,180,185,415,401
when.4299d3ce-95bf-11eb-ba84-dca2663dabe4.jpg,640,480,when,169,264,306,448
dislike.06e21d23-99fb-11eb-8d34-dca2663dabe4.jpg,640,480,dislike,102,130,306,358
dislike.0ae74417-99fb-11eb-85f2-dca2663dabe4.jpg,640,480,dislike,124,139,302,322
day.0cf4d57b-93bb-11eb-99c9-dca2663dabe4.jpg,640,480,day,5,301,372,467
dad.9930c139-93af-11eb-8cb4-dca2663dabe4.jpg,640,480,dad,190,102,395,271
yes.4d45b0c8-955d-11eb-b8f0-dca2663dabe4.jpg,640,480,yes,225,125,447,297
bye.a8d0fadf-948e-11eb-837a-dca2663dabe4.jpg,640,480,bye,346,99,514,378
hello.9539a122-93ab-11eb-b622-dca2663dabe4.jpg,640,480,hello,162,110,403,467
hello.9dfa6762-93ab-11eb-b85e-dca2663dabe4.jpg,640,480,hello,162,43,375,441
stop.f5e8a1aa-955a-11eb-8ef5-dca2663dabe4.jpg,640,480,stop,376,208,599,383
name.1e31a3d7-99fc-11eb-959b-dca2663dabe4.jpg,640,480,name,193,311,482,480
hello.57f19da7-93ab-11eb-b22e-dca2663dabe4.jpg,640,480,hello,16,105,255,480
hello.5c06246e-93ab-11eb-9b2a-dca2663dabe4.jpg,640,480,hello,274,137,530,474
mom.70f91632-93b5-11eb-8911-dca2663dabe4.jpg,640,480,mom,21,131,261,408
name.1eced219-99fc-11eb-95c3-dca2663dabe4.jpg,640,480,name,220,324,480,480
pay.62fa9564-99fd-11eb-8a3d-dca2663dabe4.jpg,640,480,pay,130,241,516,459
walk.ae103f5c-9a23-11eb-a4f8-dca2663dabe4.jpg,640,480,walk,155,169,499,389
cold.65c87bd7-93da-11eb-a367-dca2663dabe4.jpg,640,480,cold,183,192,410,411
hot.c12bb69e-9531-11eb-ae4e-dca2663dabe4.jpg,640,480,hot,189,159,423,356
more.4e38718d-94f4-11eb-89b5-dca2663dabe4.jpg,640,480,more,176,226,412,373
dad.8c78a886-93af-11eb-ba24-dca2663dabe4.jpg,640,480,dad,151,61,303,296
you.2da0a5d1-94a7-11eb-afda-dca2663dabe4.jpg,640,480,you,194,245,369,422
thank you.6c9a0763-9a25-11eb-9bb0-dca2663dabe4.jpg,640,480,thank you,202,50,338,298
what.2c713eec-948c-11eb-bc70-dca2663dabe4.jpg,640,480,what,167,316,431,480
friend.17a08326-99e7-11eb-9797-dca2663dabe4.jpg,640,480,friend,247,220,467,406
friend.0e8dc7d6-99e7-11eb-851f-dca2663dabe4.jpg,640,480,friend,129,248,476,401
